num_people_enrolled,total_class_size,class_number,term,professor
70 , 283,16000,2014 Spring,"DANG, Q."
14 , 208,16300,2014 Spring,"PATTIS, R."
27 , 327,16350,2014 Spring,"THORNTON, A."
44 , 339,16400,2014 Spring,"PATTIS, R."
16 , 141,16420,2014 Spring,"THORNTON, A.JIA, J."
27 , 155,16450,2014 Spring,"JAFAR, S.STAFF"
16 , 96,16500,2014 Spring,"BURKE, P."
9 , 50,16540,2014 Spring,"ELTAWIL, A."
7 , 128,16610,2014 Spring,"ALFARO, S."
14 , 178,16640,2014 Spring,"XU, G."
18 , 106,16800,2014 Spring,"GIVARGIS, T."
12 , 24,16880,2014 Spring,"BOZORGZADEH, E."
86,98,34050,2014 Spring,"MAJUMDER, A."
119 , 136,34200,2014 Spring,"CAREY, M."
96 , 117,34300,2014 Spring,"JORDAN, S."
100 , 128,34400,2014 Spring,"ALFARO, S."
160 , 178,34450,2014 Spring,"XU, G."
96,100,34500,2014 Spring,"ALFARO, S."
98,100,34520,2014 Spring,"BIC, L.NAKAYAMA, K."
85 , 106,34550,2014 Spring,"GIVARGIS, T."
35,52,34590,2014 Spring,"VEIDENBAUM, A."
70,77,34610,2014 Spring,"EPPSTEIN, D.BANNISTER, M."
49,50,34620,2014 Spring,"HIRSCHBERG, D."
0,15,34700,2014 Spring,"MJOLSNESS, E."
0,30,34765,2014 Spring,"ZIV, H."
22 , 46,34770,2014 Spring,"FIACCO, E."
5,10,34775,2014 Spring,"CAREY, M."
4 , 13,34780,2014 Spring,"DOBRIAN, J."
29,30,35215,2014 Spring,"XIE, X."
23,50,35235,2014 Spring,"FOWLKES, C."
17,50,35240,2014 Spring,"MEHROTRA, S."
25 , 37,35245,2014 Spring,"VENKATASUBRAMA, N."
21 , 31,35250,2014 Spring,"VENKATASUBRAMA, N."
27,30,35252,2014 Spring,"SCHERSON, I."
51,58,35255,2014 Spring,"GIVARGIS, T."
8 , 30,35260,2014 Spring,"TOMLINSON, W."
22,50,35262,2014 Spring,"VEIDENBAUM, A."
63,63,35270,2014 Spring,"DILLENCOURT, M."
10,30,35273,2014 Spring,"EPPSTEIN, D."
12,15,35274,2014 Spring,"EPPSTEIN, D."
7,20,35275,2014 Spring,"EPPSTEIN, D."
21,50,35290,2014 Spring,"IHLER, A."
9,30,35300,2014 Spring,"DECHTER, R."
4,15,35330,2014 Spring,"MJOLSNESS, E."
2 , 11,35340,2014 Spring,"XIE, X."
10,30,35560,2014 Spring,"DUTT, N."
10,15,35562,2014 Spring,"CAREY, M."
14,30,35564,2014 Spring,"SCHERSON, I."
2 , 283,36000,2014 Spring,"DANG, Q."
3 , 208,36050,2014 Spring,"PATTIS, R."
3 , 327,36100,2014 Spring,"THORNTON, A."
2 , 339,36150,2014 Spring,"PATTIS, R."
1 , 141,36170,2014 Spring,"THORNTON, A.JIA, J."
0 , 155,36200,2014 Spring,"JAFAR, S.STAFF"
1 , 96,36250,2014 Spring,"BURKE, P."
1 , 50,36280,2014 Spring,"ELTAWIL, A."
1 , 128,36320,2014 Spring,"ALFARO, S."
4 , 178,36360,2014 Spring,"XU, G."
3 , 106,36400,2014 Spring,"GIVARGIS, T."
12 , 24,36480,2014 Spring,"BOZORGZADEH, E."
31 , 366,16080,2014 Winter,"KAY, D."
66 , 450,16100,2014 Winter,"THORNTON, A."
8 , 100,16130,2014 Winter,"PATTIS, R."
25 , 202,16140,2014 Winter,"THORNTON, A."
8 , 140,16150,2014 Winter,"PATTIS, R."
24 , 172,16170,2014 Winter,"DE FLAVIIS, F.STAFF"
36 , 42,16200,2014 Winter,"REGAN, A."
21 , 79,16270,2014 Winter,"BAGHERZADEH, N."
21 , 52,16290,2014 Winter,"SWINDLEHURST, A."
10 , 59,16310,2014 Winter,"XU, G."
9 , 95,16340,2014 Winter,"GOODRICH, M."
15 , 25,16360,2014 Winter,"BACHMAN, M.STAFF"
70 , 92,34100,2014 Winter,"FROST, D."
38,50,34110,2014 Winter,"FOWLKES, C."
43 , 82,34120,2014 Winter,"PATTERSON, D."
85 , 104,34130,2014 Winter,"SHEU, P."
103,110,34140,2014 Winter,"ESMAELNEZHAD, J."
6,31,34150,2014 Winter,"CAREY, M."
23,30,34160,2014 Winter,"VEIDENBAUM, A."
42,50,34170,2014 Winter,"EL ZARKI, M."
27,55,34180,2014 Winter,"TSUDIK, G."
40 , 59,34190,2014 Winter,"XU, G."
79,75,34210,2014 Winter,"VENKATASUBRAMA, N."
129,130,34230,2014 Winter,"SCHERSON, I."
86 , 95,34250,2014 Winter,"GOODRICH, M."
82 , 82,34260,2014 Winter,"GOODRICH, M."
69,130,34280,2014 Winter,"LATHROP, R."
49,60,34300,2014 Winter,"IHLER, A."
0,30,34320,2014 Winter,"ZIV, H."
19 , 27,34810,2014 Winter,"TSUDIK, G."
16,30,34820,2014 Winter,"MEENAKSHISUNDA, G."
83 , 99,34840,2014 Winter,"LOPES, C."
51,79,34850,2014 Winter,"CAREY, M."
35,55,34870,2014 Winter,"SCHERSON, I."
19,40,34890,2014 Winter,"FRANZ, M."
49 , 50,34900,2014 Winter,"BOZORGZADEH, E."
12 , 27,34920,2014 Winter,"LOPES, C."
47,60,34930,2014 Winter,"DILLENCOURT, M."
8,30,34950,2014 Winter,"GOODRICH, M."
25,60,34960,2014 Winter,"SMYTH, P."
45,70,34980,2014 Winter,"SMYTH, P."
0 , 366,36080,2014 Winter,"KAY, D."
5 , 450,36100,2014 Winter,"THORNTON, A."
1 , 100,36130,2014 Winter,"PATTIS, R."
5 , 202,36140,2014 Winter,"THORNTON, A."
2 , 140,36150,2014 Winter,"PATTIS, R."
0 , 172,36170,2014 Winter,"DE FLAVIIS, F.STAFF"
6 , 42,36200,2014 Winter,"REGAN, A."
3 , 79,36270,2014 Winter,"BAGHERZADEH, N."
7 , 52,36290,2014 Winter,"SWINDLEHURST, A."
2 , 59,36310,2014 Winter,"XU, G."
0 , 95,36340,2014 Winter,"GOODRICH, M."
10 , 25,36360,2014 Winter,"BACHMAN, M.STAFF"
23 , 327,16080,2013 Winter,"KAY, D."
20 , 173,16100,2013 Winter,"THORNTON, A."
9 , 111,16130,2013 Winter,"PATTIS, R."
13 , 98,16140,2013 Winter,"THORNTON, A."
10 , 159,16150,2013 Winter,"PATTIS, R."
22 , 170,16170,2013 Winter,"DE FLAVIIS, F.STAFF"
30 , 35,16200,2013 Winter,"REGAN, A."
20 , 79,16270,2013 Winter,"BAGHERZADEH, N."
5 , 6,16280,2013 Winter,"ELTAWIL, A."
24 , 56,16290,2013 Winter,"SWINDLEHURST, A."
9 , 52,16310,2013 Winter,"XU, G."
7 , 75,16340,2013 Winter,"GOODRICH, M."
14 , 24,16360,2013 Winter,"BACHMAN, M.STAFF"
58 , 75,34100,2013 Winter,"FROST, D."
35,50,34110,2013 Winter,"FOWLKES, C."
39 , 75,34120,2013 Winter,"PATTERSON, D."
58 , 75,34130,2013 Winter,"SHEU, P."
110,110,34140,2013 Winter,"ESMAELNEZHAD, J."
5,35,34150,2013 Winter,"CAREY, M."
15,50,34160,2013 Winter,"VEIDENBAUM, A."
50,50,34170,2013 Winter,"EL ZARKI, M."
36,55,34180,2013 Winter,"TSUDIK, G."
33 , 52,34190,2013 Winter,"XU, G."
73,75,34210,2013 Winter,"VENKATASUBRAMA, N."
128,130,34230,2013 Winter,"SCHERSON, I."
68 , 75,34250,2013 Winter,"GOODRICH, M."
66 , 66,34260,2013 Winter,"GOODRICH, M."
65,130,34280,2013 Winter,"LATHROP, R."
45,65,34300,2013 Winter,"IHLER, A."
0,30,34320,2013 Winter,"ZIV, H."
36 , 40,34810,2013 Winter,"TSUDIK, G."
13,30,34820,2013 Winter,"MEENAKSHISUNDA, G."
79 , 100,34840,2013 Winter,"LOPES, C."
69,75,34850,2013 Winter,"CAREY, M."
39,55,34870,2013 Winter,"SCHERSON, I."
21,40,34890,2013 Winter,"FRANZ, M."
45 , 49,34900,2013 Winter,"BOZORGZADEH, E."
22 , 39,34920,2013 Winter,"LOPES, C."
60,60,34930,2013 Winter,"DILLENCOURT, M."
5,30,34950,2013 Winter,"GOODRICH, M."
33,60,34960,2013 Winter,"SMYTH, P."
60,60,34980,2013 Winter,"SMYTH, P."
3 , 327,36080,2013 Winter,"KAY, D."
0 , 173,36100,2013 Winter,"THORNTON, A."
1 , 111,36130,2013 Winter,"PATTIS, R."
2 , 98,36140,2013 Winter,"THORNTON, A."
2 , 159,36150,2013 Winter,"PATTIS, R."
1 , 170,36170,2013 Winter,"DE FLAVIIS, F.STAFF"
5 , 35,36200,2013 Winter,"REGAN, A."
2 , 79,36270,2013 Winter,"BAGHERZADEH, N."
1 , 6,36280,2013 Winter,"ELTAWIL, A."
6 , 56,36290,2013 Winter,"SWINDLEHURST, A."
3 , 52,36310,2013 Winter,"XU, G."
0 , 75,36340,2013 Winter,"GOODRICH, M."
10 , 24,36360,2013 Winter,"BACHMAN, M.STAFF"
15 , 107,16050,2013 Fall,"DANG, Q."
34 , 300,16100,2013 Fall,"KAY, D."
40 , 301,,2013 Fall,
11 , 135,16130,2013 Fall,"THORNTON, A."
6 , 106,16140,2013 Fall,"PATTIS, R."
18 , 299,16160,2013 Fall,"THORNTON, A."
24 , 27,16200,2013 Fall,"LEE, H."
23 , 84,16240,2013 Fall,"HEALEY, G."
15 , 177,16320,2013 Fall,"EPPSTEIN, D."
19 , 25,16330,2013 Fall,"BACHMAN, M."
32,50,34050,2013 Fall,"FOWLKES, C."
129 , 142,34080,2013 Fall,"SHEU, P."
114 , 152,34130,2013 Fall,"MARKOPOULOU, A."
138,140,34250,2013 Fall,"HARRIS, I."
159 , 177,34300,2013 Fall,"EPPSTEIN, D."
56,56,34320,2013 Fall,"REGAN, A."
122,131,34350,2013 Fall,"LATHROP, R."
49,52,34390,2013 Fall,"MJOLSNESS, E."
3 , 20,34397,2013 Fall,"LUO, R."
0,10,34400,2013 Fall,"XIE, X."
22,30,35202,2013 Fall,"JARECKI, S."
32,53,35205,2013 Fall,"MEENAKSHISUNDA, G."
54 , 106,35230,2013 Fall,"LEVORATO, M."
51,80,35300,2013 Fall,"NICOLAU, A."
44,50,35320,2013 Fall,"HIRSCHBERG, D."
39,53,35330,2013 Fall,"REGAN, A."
6,30,35347,2013 Fall,"IRANI, S."
44,52,35350,2013 Fall,"KASK, K."
98,103,35360,2013 Fall,"IHLER, A."
13,20,35370,2013 Fall,"XIE, X."
20,30,35550,2013 Fall,"XU, G."
5,20,35560,2013 Fall,"DECHTER, R."
0 , 107,36050,2013 Fall,"DANG, Q."
10 , 300,36100,2013 Fall,"KAY, D."
10 , 301,,2013 Fall,
1 , 135,36150,2013 Fall,"THORNTON, A."
0 , 106,36170,2013 Fall,"PATTIS, R."
6 , 299,36200,2013 Fall,"THORNTON, A."
3 , 27,36300,2013 Fall,"LEE, H."
9 , 84,36350,2013 Fall,"HEALEY, G."
3 , 177,36400,2013 Fall,"EPPSTEIN, D."
6 , 25,36450,2013 Fall,"BACHMAN, M."
30 , 167,16000,2013 Spring,"GAJSKI, D."
13 , 156,16300,2013 Spring,"PATTIS, R."
41 , 198,16350,2013 Spring,"THORNTON, A."
14 , 208,16400,2013 Spring,"PATTIS, R."
21 , 175,16450,2013 Spring,"HEALEY, G.SHIN, J."
8 , 155,16500,2013 Spring,"JAFAR, S."
29 , 147,16600,2013 Spring,"DILLENCOURT, M."
3 , 183,16610,2013 Spring,"THORNTON, A."
24 , 131,16640,2013 Spring,"ALFARO, S."
11 , 83,16800,2013 Spring,"GIVARGIS, T."
20 , 36,16880,2013 Spring,"FORESTA, J.MD. NAHIDUZZAM, K."
12,80,34050,2013 Spring,"MAJUMDER, A."
17,30,34100,2013 Spring,"MEENAKSHISUNDA, G."
41,50,34150,2013 Spring,"RAMANAN, D."
115 , 116,34200,2013 Spring,"MEHROTRA, S."
17,60,34250,2013 Spring,"CAREY, M."
84 , 106,34300,2013 Spring,"EL DEFRAWY, K."
56,65,34350,2013 Spring,"RASMUSSEN, K."
153 , 183,34400,2013 Spring,"THORNTON, A."
97 , 131,34450,2013 Spring,"ALFARO, S."
115 , 147,34500,2013 Spring,"DILLENCOURT, M."
71,75,34520,2013 Spring,"BIC, L."
65 , 83,34550,2013 Spring,"GIVARGIS, T."
18,40,34600,2013 Spring,"BOZORGZADEH, E."
81,85,34650,2013 Spring,"JARECKI, S."
3,30,34700,2013 Spring,"MJOLSNESS, E."
5,30,34740,2013 Spring,"XIE, X."
7 , 23,34760,2013 Spring,"UMEZAKI, K."
21,30,35215,2013 Spring,"XIE, X."
26,50,35225,2013 Spring,"JAIN, R."
10,30,35230,2013 Spring,"MAJUMDER, A."
36,60,35235,2013 Spring,"CAREY, M."
32 , 34,35250,2013 Spring,"VENKATASUBRAMA, N."
23,50,35252,2013 Spring,"SCHERSON, I."
5,30,35262,2013 Spring,"VEIDENBAUM, A."
3,30,35264,2013 Spring,"HARRIS, I."
12 , 25,35266,2013 Spring,"XU, G."
52,60,35270,2013 Spring,"EPPSTEIN, D."
6,20,35273,2013 Spring,"IRANI, S."
7,20,35275,2013 Spring,"IRANI, S."
14,30,35300,2013 Spring,"DECHTER, R."
49,50,35320,2013 Spring,"NEWMAN, D."
7,30,35330,2013 Spring,"MJOLSNESS, E."
7,30,35560,2013 Spring,"DUTT, N."
13,30,35562,2013 Spring,"KALASHNIKOV, D."
1 , 167,36000,2013 Spring,"GAJSKI, D."
1 , 156,36050,2013 Spring,"PATTIS, R."
1 , 198,36100,2013 Spring,"THORNTON, A."
2 , 208,36150,2013 Spring,"PATTIS, R."
4 , 175,36200,2013 Spring,"HEALEY, G.SHIN, J."
1 , 155,36250,2013 Spring,"JAFAR, S."
3 , 147,36300,2013 Spring,"DILLENCOURT, M."
1 , 183,36320,2013 Spring,"THORNTON, A."
10 , 131,36360,2013 Spring,"ALFARO, S."
7 , 83,36400,2013 Spring,"GIVARGIS, T."
16 , 36,36480,2013 Spring,"FORESTA, J.MD. NAHIDUZZAM, K."
18 , 126,16050,2012 Winter,"GAJSKI, D."
15 , 144,16080,2012 Winter,"KAY, D."
6 , 62,16100,2012 Winter,"THORNTON, A."
5 , 87,16140,2012 Winter,"PATTIS, R."
8 , 94,16170,2012 Winter,"DE FLAVIIS, F."
19 , 23,16200,2012 Winter,"REGAN, A."
11 , 112,16240,2012 Winter,"VENKATASUBRAMA, N."
16 , 72,16270,2012 Winter,"BAGHERZADEH, N."
29 , 49,16290,2012 Winter,"SWINDLEHURST, A."
16 , 117,16310,2012 Winter,"ALFARO, S."
6 , 64,16340,2012 Winter,"HIRSCHBERG, D."
21 , 30,16360,2012 Winter,"BACHMAN, M."
39,85,34100,2012 Winter,"MEENAKSHISUNDA, G."
50,50,34120,2012 Winter,"FOWLKES, C."
20 , 46,34140,2012 Winter,"LOPES, C."
84,120,34150,2012 Winter,"CAREY, M."
100,100,34170,2012 Winter,"LI, C."
75 , 117,34190,2012 Winter,"ALFARO, S."
18,50,34210,2012 Winter,"XU, G."
97 , 112,34220,2012 Winter,"VENKATASUBRAMA, N."
76,170,34270,2012 Winter,"SCHERSON, I."
56 , 64,34320,2012 Winter,"HIRSCHBERG, D."
68,100,34330,2012 Winter,"EPPSTEIN, D."
88,100,34450,2012 Winter,"FROST, D."
4,20,34480,2012 Winter,"MJOLSNESS, E."
8,40,34490,2012 Winter,"JAIN, R."
24,30,35410,2012 Winter,"JARECKI, S."
85,85,35420,2012 Winter,"LOPES, C."
28,30,35430,2012 Winter,"MEHROTRA, S."
54,55,35440,2012 Winter,"SCHERSON, I."
31,30,35460,2012 Winter,"FRANZ, M."
42,60,35470,2012 Winter,"BOZORGZADEH, E."
21,60,35480,2012 Winter,"VEIDENBAUM, A."
1,30,35490,2012 Winter,"DUTT, N."
48,60,35500,2012 Winter,"DILLENCOURT, M."
30,30,35510,2012 Winter,"EPPSTEIN, D."
3,30,35520,2012 Winter,"EPPSTEIN, D."
32,50,35530,2012 Winter,"LATHROP, R."
48,60,35540,2012 Winter,"SMYTH, P."
3,10,35560,2012 Winter,"MJOLSNESS, E."
7,30,35705,2012 Winter,"NICOLAU, A."
12,12,35710,2012 Winter,"JAIN, R."
10,25,35712,2012 Winter,"BALDI, P."
0 , 126,36050,2012 Winter,"GAJSKI, D."
2 , 144,36080,2012 Winter,"KAY, D."
0 , 62,36100,2012 Winter,"THORNTON, A."
1 , 87,36140,2012 Winter,"PATTIS, R."
0 , 94,36170,2012 Winter,"DE FLAVIIS, F."
4 , 23,36200,2012 Winter,"REGAN, A."
4 , 112,36240,2012 Winter,"VENKATASUBRAMA, N."
4 , 72,36270,2012 Winter,"BAGHERZADEH, N."
8 , 49,36290,2012 Winter,"SWINDLEHURST, A."
7 , 117,36310,2012 Winter,"ALFARO, S."
2 , 64,36340,2012 Winter,"HIRSCHBERG, D."
9 , 30,36360,2012 Winter,"BACHMAN, M."
12 , 159,16020,2012 Fall,"THORNTON, A."
19 , 151,16050,2012 Fall,"GAJSKI, D."
17 , 180,16100,2012 Fall,"KAY, D."
19 , 212,,2012 Fall,
3 , 89,16130,2012 Fall,"PATTIS, R."
19 , 28,16200,2012 Fall,"LEE, H."
25 , 61,16240,2012 Fall,"EBRAHIMI, P."
4 , 43,16270,2012 Fall,"HENNIGAN, E."
13 , 129,16320,2012 Fall,"GOODRICH, M."
23 , 36,16330,2012 Fall,"BACHMAN, M."
51 , 62,34050,2012 Fall,"FROST, D."
105 , 123,34090,2012 Fall,"SHEU, P."
1,50,34110,2012 Fall,"LI, C."
113,120,34130,2012 Fall,"JORDAN, S."
37 , 43,34150,2012 Fall,"HENNIGAN, E."
78,138,34250,2012 Fall,"DUTT, N."
112 , 129,34300,2012 Fall,"GOODRICH, M."
132,128,34350,2012 Fall,"LATHROP, R."
23,50,34390,2012 Fall,"MJOLSNESS, E."
42,80,34395,2012 Fall,"IHLER, A."
2 , 32,34397,2012 Fall,"LUO, R."
4,10,34400,2012 Fall,"XIE, X."
37,52,35205,2012 Fall,"MAJUMDER, A."
47,52,35207,2012 Fall,"FOWLKES, C."
64,80,35210,2012 Fall,"LI, C."
37 , 74,35230,2012 Fall,"JORDAN, S."
23 , 29,35240,2012 Fall,"RASMUSSEN, K."
49,50,35300,2012 Fall,"NICOLAU, A."
34,50,35320,2012 Fall,"HIRSCHBERG, D."
10,30,35347,2012 Fall,"GOODRICH, M."
46,52,35350,2012 Fall,"DECHTER, R."
68,82,35360,2012 Fall,"IHLER, A."
11,20,35370,2012 Fall,"XIE, X."
26,30,35550,2012 Fall,"BOZORGZADEH, E."
3 , 159,36010,2012 Fall,"THORNTON, A."
3 , 151,36030,2012 Fall,"GAJSKI, D."
0 , 180,36040,2012 Fall,"KAY, D."
5 , 212,,2012 Fall,
0 , 89,36060,2012 Fall,"PATTIS, R."
9 , 28,36080,2012 Fall,"LEE, H."
12 , 61,36100,2012 Fall,"EBRAHIMI, P."
2 , 43,36130,2012 Fall,"HENNIGAN, E."
4 , 129,36170,2012 Fall,"GOODRICH, M."
13 , 36,36180,2012 Fall,"BACHMAN, M."
8 , 123,16000,2012 Spring,"PATTIS, R."
13 , 116,16010,2012 Spring,"THORNTON, A."
10 , 178,16020,2012 Spring,"JACOBSON, N."
14 , 209,16080,2012 Spring,"CAPOLINO, F."
12 , 90,16100,2012 Spring,"TAURO, S."
28 , 138,16130,2012 Spring,"HEALEY, G."
23 , 125,16160,2012 Spring,"TAURO, S."
25 , 37,16220,2012 Spring,"FORESTA, J.BOZORGZADEH, E.MUSTAFA, H."
18,30,34010,2012 Spring,"MAJUMDER, A."
76 , 92,34050,2012 Spring,"CAREY, M."
72,85,34055,2012 Spring,"LI, C."
98 , 125,34150,2012 Spring,"TAURO, S."
75 , 90,34170,2012 Spring,"TAURO, S."
13,30,34180,2012 Spring,"NICOLAU, A."
60,70,34190,2012 Spring,"GIVARGIS, T."
142,160,34220,2012 Spring,"SCHERSON, I."
34,50,34230,2012 Spring,"BOZORGZADEH, E."
36,50,34240,2012 Spring,"VEIDENBAUM, A."
99,100,34290,2012 Spring,"EPPSTEIN, D."
3,30,34320,2012 Spring,"MJOLSNESS, E."
34,45,34325,2012 Spring,"DUTT, N.JEONG, G."
0 , 15,34330,2012 Spring,"UMEZAKI, K."
46 , 59,35235,2012 Spring,"VENKATASUBRAMA, N."
48,50,35252,2012 Spring,"SCHERSON, I."
48,52,35254,2012 Spring,"GIVARGIS, T."
5,30,35255,2012 Spring,"DUTT, N."
4 , 8,35260,2012 Spring,"DOURISH, J."
61,80,35262,2012 Spring,"VEIDENBAUM, A."
12,50,35265,2012 Spring,"IRANI, S."
7,20,35273,2012 Spring,"HIRSCHBERG, D."
6,20,35275,2012 Spring,"EPPSTEIN, D."
35,50,35290,2012 Spring,"IHLER, A."
10,30,35330,2012 Spring,"MJOLSNESS, E."
0 , 10,35335,2012 Spring,"WAN, F."
9,30,35560,2012 Spring,"REGAN, A."
2 , 6,35565,2012 Spring,"SMYTH, P.HAYES, G."
0 , 123,36000,2012 Spring,"PATTIS, R."
1 , 116,36010,2012 Spring,"THORNTON, A."
5 , 178,36020,2012 Spring,"JACOBSON, N."
5 , 209,36050,2012 Spring,"CAPOLINO, F."
3 , 90,36100,2012 Spring,"TAURO, S."
9 , 138,36110,2012 Spring,"HEALEY, G."
4 , 125,36160,2012 Spring,"TAURO, S."
12 , 37,36180,2012 Spring,"FORESTA, J.BOZORGZADEH, E.MUSTAFA, H."
6 , 109,16010,2011 Winter,"JACOBSON, N."
12 , 137,16030,2011 Winter,STAFF
3 , 80,16050,2011 Winter,"PATTIS, R."
29 , 37,16070,2011 Winter,STAFF
8 , 102,16090,2011 Winter,"GAJSKI, D."
8 , 87,16130,2011 Winter,"DE FLAVIIS, F."
20 , 26,16150,2011 Winter,"TAURO, S."
17 , 100,16170,2011 Winter,"VENKATASUBRAMA, N."
3 , 32,16190,2011 Winter,"FROST, D."
30 , 49,16220,2011 Winter,"BAGHERZADEH, N.STAFF"
31 , 50,16230,2011 Winter,"SWINDLEHURST, A."
18 , 65,16240,2011 Winter,"TAURO, S."
2 , 90,16260,2011 Winter,"DILLENCOURT, M."
27 , 34,16280,2011 Winter,"CHOU, P.HARRIS, I.MUSTAFA, H."
64,78,34100,2011 Winter,"MEENAKSHISUNDA, G."
22 , 41,34140,2011 Winter,"LOPES, C."
60,60,34150,2011 Winter,"MEHROTRA, S."
24,50,34170,2011 Winter,"EL ZARKI, M."
40 , 65,34190,2011 Winter,"TAURO, S."
79 , 100,34220,2011 Winter,"VENKATASUBRAMA, N."
35,110,34260,2011 Winter,"HUMMEL, J."
85 , 90,34320,2011 Winter,"DILLENCOURT, M."
32,78,34430,2011 Winter,"LATHROP, R."
42,55,34440,2011 Winter,"WELLING, M."
15,55,34510,2011 Winter,"IHLER, A."
6,30,34515,2011 Winter,"MJOLSNESS, E."
13,30,34525,2011 Winter,"XIE, X."
21,30,35515,2011 Winter,"JARECKI, S."
36 , 50,35520,2011 Winter,"TSUDIK, G."
21,30,35525,2011 Winter,"FOWLKES, C."
56,56,35530,2011 Winter,"LOPES, C."
30,30,35535,2011 Winter,"MEHROTRA, S."
55,55,35540,2011 Winter,"SCHERSON, I."
